StateName,BusRoute,RouteLink,Route_Name,BusName,BusType,BusDepartureTime,BusReachingTime,Bus_Duration,BusRating,TicketPrice,SeatAvailability,AvailableSeats,From_Place,To_Place
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8978,Super Luxury (Non AC Seater 2+2 Push Back),09:40,13:35,03h 55m,4.4,INR 320,25 Seats available,25,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8647,RAJDHANI (A.C. Semi Sleeper),10:00,14:00,04h 00m,4.2,INR 389,35 Seats available,35,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 64824,Super Luxury (Non AC Seater 2+2 Push Back),10:30,14:50,04h 20m,5.0,INR 320,28 Seats available,28,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8968,Super Luxury (Non AC Seater 2+2 Push Back),10:35,15:10,04h 35m,5.0,INR 320,28 Seats available,28,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8726,Super Luxury (Non AC Seater 2+2 Push Back),10:40,15:10,04h 30m,4.4,INR 320,31 Seats available,31,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8847,Super Luxury (Non AC Seater 2+2 Push Back),11:10,15:30,04h 20m,4.0,INR 320,29 Seats available,29,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8970,Super Luxury (Non AC Seater 2+2 Push Back),11:15,15:15,04h 00m,4.6,INR 320,31 Seats available,31,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 34339,RAJDHANI (A.C. Semi Sleeper),11:20,15:30,04h 10m,4.1,INR 389,35 Seats available,35,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8824,Super Luxury (Non AC Seater 2+2 Push Back),11:50,16:30,04h 40m,4.7,INR 320,31 Seats available,31,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8609,RAJADHANI AC (CONVERTED METRO LUXURY),12:00,16:00,04h 00m,4.4,INR 389,31 Seats available,31,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 8982,RAJDHANI (A.C. Semi Sleeper),12:30,16:30,04h 00m,5.0,INR 389,28 Seats available,28,Khammam,Hyderabad
tsrtc,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad Bus,TGSRTC - 64863,Super Luxury (Non AC Seater 2+2 Push Back),12:45,16:30,03h 45m,4.6,INR 320,29 Seats available,29,Khammam,Hyderabad
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8678,Super Luxury (Non AC Seater 2+2 Push Back),01:00,05:20,04h 20m,4.3,INR 320,20 Seats available,20,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8626,RAJDHANI (A.C. Semi Sleeper),04:00,08:00,04h 00m,4.4,INR 389,32 Seats available,32,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 4173,RAJADHANI AC (CONVERTED METRO LUXURY),04:15,10:00,05h 45m,4.6,INR 389,11 Seats available,11,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8823,Super Luxury (Non AC Seater 2+2 Push Back),04:30,08:45,04h 15m,4.4,INR 320,24 Seats available,24,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 1318,LAHARI A/C SLEEPER CUM SEATER,04:40,09:40,05h 00m,4.5,INR 389,14 Seats available,14,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8703,Super Luxury (Non AC Seater 2+2 Push Back),05:00,09:45,04h 45m,4.8,INR 320,31 Seats available,31,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 64023,RAJADHANI AC (CONVERTED METRO LUXURY),05:15,11:00,05h 45m,4.5,INR 389,24 Seats available,24,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 1951,LAHARI A/C SLEEPER CUM SEATER,05:35,11:00,05h 25m,4.2,INR 389,16 Seats available,16,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8809,Super Luxury (Non AC Seater 2+2 Push Back),05:45,11:40,05h 55m,5.0,INR 320,9 Seats available,9,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8725,Super Luxury (Non AC Seater 2+2 Push Back),06:15,11:55,05h 40m,4.5,INR 320,10 Seats available,10,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8859,Super Luxury (Non AC Seater 2+2 Push Back),06:15,10:40,04h 25m,4.2,INR 320,13 Seats available,13,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8806,Super Luxury (Non AC Seater 2+2 Push Back),06:35,12:45,06h 10m,4.2,INR 320,12 Seats available,12,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8620,RAJADHANI AC (CONVERTED METRO LUXURY),06:45,12:00,05h 15m,4.7,INR 389,33 Seats available,33,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 6923,Super Luxury (Non AC Seater 2+2 Push Back),07:00,11:20,04h 20m,4.0,INR 320,19 Seats available,19,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8817,Super Luxury (Non AC Seater 2+2 Push Back),07:10,13:20,06h 10m,4.3,INR 320,7 Seats available,7,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 64825,Super Luxury (Non AC Seater 2+2 Push Back),07:15,13:30,06h 15m,4.0,INR 320,11 Seats available,11,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 64009,RAJADHANI AC (CONVERTED METRO LUXURY),07:45,13:00,05h 15m,5.0,INR 389,36 Seats available,36,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8645,Super Luxury (Non AC Seater 2+2 Push Back),08:00,12:20,04h 20m,4.9,INR 320,25 Seats available,25,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 64594,Super Luxury (Non AC Seater 2+2 Push Back),08:25,14:25,06h 00m,4.7,INR 320,7 Seats available,7,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8735,Super Luxury (Non AC Seater 2+2 Push Back),08:30,13:15,04h 45m,4.6,INR 320,28 Seats available,28,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8922,Super Luxury (Non AC Seater 2+2 Push Back),08:30,13:00,04h 30m,4.0,INR 320,28 Seats available,28,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8654,RAJADHANI AC (CONVERTED METRO LUXURY),08:30,12:30,04h 00m,4.9,INR 389,33 Seats available,33,Hyderabad,Khammam
tsrtc,Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam Bus,TGSRTC - 8818,Super Luxury (Non AC Seater 2+2 Push Back),09:20,15:30,06h 10m,4.7,INR 320,6 Seats available,6,Hyderabad,Khammam
